game_id,title,franchise,developer,publisher,developer_size,development_years,budget_million_usd,release_date,release_year,genre,age_rating,game_engine,launch_price_usd,current_price_usd,metacritic_score,user_score,steam_rating_percent,copies_sold_million,estimated_revenue_million,peak_players,main_story_hours,completionist_hours,game_size_gb,minimum_ram_gb,recommended_ram_gb,vr_support,ray_tracing,goty_award,award_count,nomination_count,commercial_success
10653,Civilization 10,Civilization,"Kent, Ferrell and Rivera",Lewis-Chapman,Indie,2.4,2.68,2022-12-20,2022,Simulation,T,Unreal Engine 5,24.99,18.76,88,8.4,82,2.49,95.4,340744,10.4,53.2,60.6,8,16,0,0,0,2,12,Average
10654,Final Fantasy 8,Final Fantasy,"Jones, Davis and Roach",Hoffman-Phillips,AA,1.9,14.29,2013-06-01,2013,Simulation,E,Unreal Engine 4,29.99,23.98,79,7.8,78,10.2,378.65,2010635,8.5,50.3,65.5,8,8,0,0,0,0,4,Hit
10655,Forza 16,Forza,"Alvarez, Phillips and Wilson",Brown and Sons,AAA,4.7,115.03,2021-08-09,2021,Strategy,E,Creation Engine,59.99,57.23,97,9.9,94,62.93,4463.54,13113453,19.4,71.0,108.7,16,16,0,1,1,5,13,Legendary
10656,Call of Duty 2,Call of Duty,Ward LLC,"White, Campos and Miranda",AAA,3.6,118.5,2002-06-04,2002,Action,E10+,Decima,59.99,58.23,74,7.6,72,17.78,1215.12,2824241,13.5,33.0,79.9,4,8,0,0,0,0,6,Blockbuster
10657,Hades 14,Hades,Kaufman-Williams,Stevenson-Hill,AA,1.9,24.34,2012-03-13,2012,Sports,E,Unreal Engine 4,29.99,18.18,81,8.4,85,6.86,284.99,1473527,1.7,8.5,58.2,8,8,0,0,0,0,10,Hit
10658,Need for Speed 5,Need for Speed,Nelson and Sons,Rich-Wright,Indie,1.2,1.26,1999-09-03,1999,Sandbox,M,Unreal Engine 4,19.99,4.99,73,7.0,74,1.51,51.17,316269,18.6,205.8,18.2,4,8,0,0,0,0,4,Average
10659,Civilization 4,Civilization,"Taylor, Jordan and Newton","Lamb, Fitzgerald and Gibson",AAA,2.4,276.63,2014-06-09,2014,Racing,T,Unity,59.99,48.72,95,9.3,91,69.61,5376.37,7316616,4.2,13.9,103.0,8,8,0,0,1,4,12,Legendary
10660,Terraria 18,Terraria,"Walton, Cunningham and Fowler",Thompson-Newton,Indie,1.8,3.64,2006-05-21,2006,FPS,E10+,RAGE,9.99,4.99,95,9.4,89,3.98,69.94,535777,7.1,18.8,32.4,8,8,0,0,0,4,11,Average
10661,Forza 17,Forza,Herrera Ltd,Porter-Thompson,AAA,4.5,46.53,1996-09-13,1996,Action,E10+,RAGE,59.99,37.65,74,7.7,70,17.36,1241.6,2840164,11.3,33.2,68.6,4,8,0,0,0,0,7,Blockbuster
10662,Diablo 17,Diablo,Morrison PLC,Barnett-Duran,Indie,1.9,2.04,2015-05-17,2015,Horror,E10+,RE Engine,9.99,4.99,80,7.8,78,3.38,70.64,520286,6.8,15.4,55.1,8,8,0,0,0,0,6,Average
10663,Terraria 19,Terraria,Frank LLC,Williamson-Garza,AAA,1.6,178.09,2004-03-20,2004,Simulation,T,Decima,59.99,38.8,97,9.3,99,62.35,4184.86,10486698,11.7,52.2,81.5,4,8,0,0,1,5,9,Legendary
10664,Forza 2,Forza,Wolfe Inc,Carson PLC,AA,4.0,5.53,1996-06-01,1996,FPS,T,Godot,49.99,24.78,85,8.3,79,9.75,661.66,1337827,6.7,18.3,29.8,4,8,0,0,0,1,5,Hit
10665,Diablo 13,Diablo,"Swanson, Shaw and Scott",Mullins Ltd,AA,4.0,19.91,2020-11-11,2020,Horror,M,Anvil,39.99,32.96,85,8.5,83,8.64,409.71,1901098,5.6,17.5,73.1,16,16,1,0,0,1,9,Hit
10666,Elden Ring 4,Elden Ring,"Burns, Richardson and Chen",Clay-Miller,AAA,4.3,80.21,1998-11-25,1998,Sports,E10+,RAGE,59.99,53.4,80,8.0,78,30.69,2066.52,5274277,2.0,8.1,76.8,4,8,0,0,0,0,9,Blockbuster
10667,Forza 1,Forza,"Lee, Palmer and Harvey","Lambert, Harrison and Davis",AAA,5.8,344.46,2006-08-17,2006,Adventure,E,Decima,59.99,34.9,79,8.1,83,39.89,2797.83,7579379,9.4,44.3,89.6,8,8,0,0,0,0,1,Blockbuster
10668,Minecraft 15,Minecraft,Thomas Group,Young-Cox,AAA,2.1,204.28,2017-07-09,2017,Horror,M,Unreal Engine 5,59.99,36.09,87,8.8,90,42.27,2900.2,6667930,5.7,16.7,108.2,16,16,0,0,0,1,6,Legendary
10669,Final Fantasy 14,Final Fantasy,"Sanchez, Moody and Phillips",Hampton-Moyer,AA,2.8,19.8,2015-07-27,2015,Strategy,E10+,Creation Engine,29.99,24.64,69,6.6,72,3.87,166.11,605516,15.2,73.5,68.7,8,8,0,0,0,0,6,Average
10670,Diablo 14,Diablo,Simmons PLC,Watson-Lloyd,AAA,4.7,315.36,1997-04-21,1997,Simulation,E,Creation Engine,59.99,48.63,69,7.1,67,26.97,2142.87,5070427,10.5,52.0,72.1,4,8,0,0,0,0,6,Blockbuster
10671,Need for Speed 11,Need for Speed,"Gregory, Sanders and Anderson",Parker-Anderson,Indie,2.2,4.7,1993-11-10,1993,Simulation,E,RE Engine,19.99,10.17,55,5.8,57,1.14,41.39,144543,10.2,55.1,11.9,4,8,0,0,0,0,10,Average
10672,Battlefield 12,Battlefield,"Mccall, Washington and Thomas",Myers-Cook,AAA,6.9,171.24,1997-02-11,1997,RPG,T,Unreal Engine 4,59.99,49.7,76,7.9,78,20.83,1576.19,4134390,35.5,135.9,67.8,4,8,0,0,0,0,6,Blockbuster
10673,Civilization 9,Civilization,Olson and Sons,Herring-Leach,Indie,1.5,1.54,2017-01-26,2017,Strategy,E,Frostbite,19.99,4.99,79,8.3,75,1.77,65.9,193482,16.6,67.9,50.2,8,8,0,0,0,0,10,Average
10674,Assassin's Creed 1,Assassin's Creed,Hayes PLC,"Burke, Archer and Tucker",AAA,4.6,109.62,2005-04-28,2005,Simulation,E10+,Anvil,59.99,41.29,86,8.8,82,36.39,2276.19,4418136,9.9,49.8,88.8,8,8,0,0,0,1,4,Blockbuster
10675,Battlefield 19,Battlefield,Wu Group,"Reed, Anderson and Torres",Indie,1.2,2.36,2025-01-18,2025,Horror,T,Godot,24.99,13.32,69,7.2,63,1.61,69.07,249734,6.6,16.4,65.8,8,16,0,0,0,0,8,Average
10676,Call of Duty 18,Call of Duty,Ryan Group,Wheeler Inc,AA,3.7,14.71,1990-07-02,1990,Sports,E,RE Engine,39.99,32.22,77,8.1,77,7.69,342.38,1682451,1.9,8.3,25.6,4,8,0,0,0,0,2,Hit
10677,Hades 18,Hades,Powell Inc,"Gentry, Cook and Mcintyre",Indie,2.6,4.34,2002-09-05,2002,Adventure,E10+,RE Engine,19.99,8.91,67,7.0,63,1.78,52.21,256786,11.2,45.5,24.0,4,8,0,0,0,0,5,Average
10678,Stardew Valley 7,Stardew Valley,Conner LLC,"Reid, Brown and Hickman",AA,1.2,10.31,2010-12-19,2010,Horror,M,Unreal Engine 5,49.99,34.16,78,7.5,72,6.96,427.61,834825,5.0,17.6,61.1,8,8,0,0,0,0,10,Hit
10679,Assassin's Creed 10,Assassin's Creed,Mendez Ltd,Flores LLC,Indie,3.6,3.79,1999-12-15,1999,Sports,M,Frostbite,9.99,4.99,72,7.5,70,2.48,53.84,546057,2.4,8.6,25.4,4,8,0,0,0,0,5,Average
10680,Minecraft 8,Minecraft,"Hernandez, Lewis and Henderson",Winters LLC,Indie,3.1,0.72,2016-08-21,2016,Strategy,M,Unreal Engine 5,19.99,19.16,79,8.3,79,2.6,65.3,550667,19.4,75.8,56.7,8,8,0,0,0,0,0,Average
10681,Grand Theft Auto 1,Grand Theft Auto,Taylor PLC,Williams Inc,Indie,3.8,0.36,2015-03-18,2015,Sports,E10+,RAGE,14.99,4.99,83,8.3,79,3.9,133.58,864183,1.8,8.3,49.5,8,8,0,0,0,0,7,Average
10682,Grand Theft Auto 16,Grand Theft Auto,Thomas-Steele,Dunn-Guerra,Indie,3.8,3.05,2022-01-12,2022,Sports,E,Frostbite,9.99,4.99,87,9.1,89,2.83,80.76,349711,1.8,7.7,66.6,8,16,1,0,0,1,7,Average
10683,Elden Ring 8,Elden Ring,Davidson Inc,Kerr and Sons,Indie,2.4,2.44,2004-08-19,2004,Action,E10+,Creation Engine,24.99,5.56,77,8.0,78,2.06,63.47,314326,10.7,37.8,27.6,4,8,0,0,0,0,6,Average
10684,Cyberpunk 18,Cyberpunk,"Thompson, Moreno and Whitaker","Roberts, Ferguson and Atkins",AA,3.5,13.1,2000-05-15,2000,Simulation,E,Decima,49.99,48.83,80,7.6,76,6.81,438.03,1374802,8.2,47.3,39.3,4,8,0,0,0,0,6,Hit
10685,Final Fantasy 10,Final Fantasy,Porter and Sons,"Ross, Shaffer and Steele",AA,2.2,14.1,2011-03-10,2011,Adventure,E,Creation Engine,29.99,4.99,84,8.2,87,6.75,294.53,1251102,9.1,37.7,64.0,8,8,0,0,0,0,7,Hit
10686,Need for Speed 16,Need for Speed,Villarreal-Guzman,"Santos, Simmons and Johnson",AA,1.6,6.24,1998-08-18,1998,FPS,E,Unity,39.99,10.29,72,7.5,70,6.75,293.91,1104973,4.9,17.2,37.8,4,8,0,0,0,0,5,Hit
10687,Civilization 5,Civilization,Gay Ltd,Martin-Meadows,AAA,6.0,276.54,1999-08-21,1999,Horror,E10+,Anvil,59.99,49.03,71,7.1,69,25.82,1614.27,4150622,5.7,14.7,78.8,4,8,0,0,0,0,7,Blockbuster
10688,Terraria 10,Terraria,Day-Wilson,Adams-Ochoa,AAA,6.7,230.1,1996-11-11,1996,Racing,M,RE Engine,59.99,47.94,73,7.1,74,18.58,1158.98,2331124,3.9,13.1,71.0,4,8,0,0,0,0,8,Blockbuster
10689,Diablo 6,Diablo,Williams Group,"Norman, Molina and Rogers",Indie,2.0,3.71,2026-12-21,2026,FPS,T,Godot,9.99,4.99,88,8.8,89,4.05,71.16,869843,6.3,19.2,72.0,8,16,0,0,0,2,4,Average
10690,Final Fantasy 15,Final Fantasy,Wilson-Rodriguez,Lewis-Duncan,Indie,3.5,1.45,1991-05-22,1991,RPG,M,RE Engine,9.99,4.99,70,6.7,72,2.04,47.45,412692,41.6,132.3,5.9,4,8,0,0,0,0,9,Average
10691,Halo 2,Halo,Davenport-Wagner,Villarreal-Mitchell,AAA,1.0,328.53,2019-09-28,2019,Sandbox,E,Godot,59.99,39.04,91,9.0,85,61.42,4384.04,12526116,17.2,185.9,110.4,16,16,0,0,0,3,4,Legendary
10692,Hades 5,Hades,"Davis, Brandt and Carrillo",Brown-Schmidt,Indie,1.8,4.29,2024-12-17,2024,Horror,E,Unreal Engine 5,9.99,4.99,77,8.0,76,2.64,63.49,298409,6.1,16.2,67.6,8,16,0,0,0,0,6,Average
10693,Stardew Valley 13,Stardew Valley,Schultz-Simmons,May Inc,AA,1.4,31.0,2004-02-06,2004,Horror,E,Unreal Engine 5,39.99,10.26,68,7.1,70,6.38,303.42,1251004,6.0,17.7,44.3,4,8,0,0,0,0,1,Hit
10694,Hades 16,Hades,Ross PLC,Anderson and Sons,Indie,1.5,1.45,2007-07-21,2007,Strategy,E,Frostbite,19.99,4.99,68,6.9,63,1.23,32.04,276022,17.8,76.8,40.5,8,8,0,0,0,0,4,Average
10695,Civilization 1,Civilization,"Chan, Herman and Davis",Roach-Carter,AAA,4.3,343.43,2024-07-05,2024,Sandbox,E10+,Unreal Engine 4,69.99,58.07,89,8.7,89,51.75,4477.93,6078565,24.0,200.8,113.3,16,16,0,1,0,2,3,Legendary
10696,The Witcher 14,The Witcher,"Harper, Cunningham and Hall","Ellis, Watson and Frazier",Indie,3.5,2.87,2011-03-01,2011,FPS,T,Unreal Engine 4,19.99,19.12,78,8.0,74,2.2,68.97,393423,6.3,18.7,40.2,8,8,0,0,0,0,4,Average
10697,Also Odyssey,Indie,"Nolan, Moore and Lambert",Rodriguez Group,Indie,3.1,2.94,2002-08-10,2002,FPS,M,Decima,19.99,4.99,87,8.9,83,4.48,153.34,942220,7.0,20.2,24.6,4,8,0,0,0,1,11,Average
10698,Terraria 4,Terraria,"Sanders, Johnson and Escobar",Lawrence LLC,AA,3.2,23.61,2018-01-31,2018,Horror,M,Godot,29.99,25.47,84,8.2,85,8.36,347.39,1419491,5.2,17.3,70.4,16,16,0,0,0,0,5,Hit
10699,Halo 4,Halo,"Thomas, Brown and Reed","Gallegos, Short and Singh",AA,1.7,39.74,1994-04-07,1994,Strategy,T,Unreal Engine 4,29.99,18.74,62,6.1,57,3.09,110.74,426413,19.7,68.4,33.6,4,8,0,0,0,0,4,Average
10700,Battlefield 4,Battlefield,Walsh Inc,Kirk-Watkins,Indie,3.2,1.54,2023-04-26,2023,Sports,M,Unreal Engine 4,19.99,4.99,65,6.9,61,1.58,60.17,216904,2.4,7.4,65.4,8,16,0,0,0,0,4,Average
10701,Grand Theft Auto 8,Grand Theft Auto,"Gibson, Castillo and Simpson",Moreno-Gray,Indie,2.9,3.08,2021-06-25,2021,Strategy,E,Frostbite,14.99,4.99,80,8.2,82,2.6,74.16,567141,18.4,79.4,63.6,8,16,0,0,0,0,1,Average
10702,Call of Duty 8,Call of Duty,Jones-Paul,White-Johnson,AA,3.0,12.89,2000-09-15,2000,Sandbox,T,Unity,29.99,5.81,87,8.6,89,7.86,285.89,1250428,19.3,233.2,45.2,4,8,0,0,0,1,10,Hit
10703,Final Fantasy 17,Final Fantasy,Carter LLC,"Choi, Robbins and Sullivan",Indie,3.4,1.63,2013-04-10,2013,Action,E10+,Frostbite,19.99,15.91,82,8.0,86,2.16,56.27,345710,10.1,39.7,50.9,8,8,0,0,0,0,0,Average
10704,Terraria 5,Terraria,"Skinner, Watson and Roberts",Pugh-Gill,AA,3.1,38.01,2009-08-14,2009,Sports,E,Anvil,39.99,28.85,81,8.5,78,9.87,538.23,1597217,1.9,8.0,61.8,8,8,0,0,0,0,7,Hit
10705,Terraria 11,Terraria,Taylor LLC,"Wade, Figueroa and Vasquez",AA,3.0,31.55,2005-04-21,2005,Simulation,M,Unreal Engine 4,39.99,37.29,92,9.1,92,11.77,601.04,2483774,8.7,59.0,48.4,8,8,0,0,0,3,7,Hit
10706,Grand Theft Auto 19,Grand Theft Auto,Williams Group,Gregory and Sons,Indie,3.1,3.25,2019-08-22,2019,Sports,E,Unreal Engine 5,19.99,13.72,72,7.4,71,1.42,35.68,233020,1.7,8.6,56.9,8,8,0,0,0,0,9,Average
10707,Far Cry 16,Far Cry,"Soto, Ryan and Welch",Hubbard and Sons,Indie,3.1,1.71,2015-12-10,2015,Simulation,E10+,RAGE,24.99,14.84,91,9.4,95,4.43,126.39,557567,8.4,59.8,45.0,8,8,0,0,0,3,5,Average
10708,Final Fantasy 18,Final Fantasy,Dodson Group,Howard and Sons,Indie,1.9,2.97,1991-10-20,1991,Horror,E,RAGE,24.99,12.22,64,6.1,58,1.15,41.8,143123,7.1,17.1,9.1,4,8,0,0,0,0,9,Average
10709,Stardew Valley 16,Stardew Valley,Benson Group,Rasmussen-Lee,Indie,4.0,3.69,1998-06-18,1998,Sandbox,E10+,Unreal Engine 4,14.99,9.55,67,6.4,66,1.14,32.91,126553,18.6,220.5,15.7,4,8,0,0,0,0,2,Average
10710,Terraria 11,Terraria,Owens-Chavez,Frazier-Jackson,Indie,4.0,2.39,2009-02-23,2009,Horror,T,Unreal Engine 4,14.99,10.15,69,6.8,69,1.82,33.02,342174,6.2,13.9,37.3,8,8,0,0,0,0,8,Average
10711,Forza 8,Forza,"Carter, Martinez and Lee",Allen-Price,AAA,1.5,47.73,2010-03-15,2010,Simulation,E10+,Unreal Engine 5,59.99,41.24,79,7.6,79,28.7,2263.08,3455024,11.1,55.7,93.8,8,8,0,0,0,0,4,Blockbuster
10712,Diablo 9,Diablo,"Whitehead, Peterson and Foster","Solis, Douglas and Perez",AAA,6.8,210.46,2013-04-02,2013,Sandbox,E,RAGE,59.99,54.27,82,8.0,79,33.83,2352.87,6342281,19.4,200.4,98.2,8,8,0,0,0,0,5,Blockbuster
10713,Need for Speed 16,Need for Speed,Neal Group,Hernandez-Jones,AAA,4.4,148.15,1995-02-25,1995,Racing,E,RAGE,59.99,43.04,72,7.2,66,27.62,1978.13,4676854,4.8,12.6,70.3,4,8,0,0,0,0,7,Blockbuster
10714,Civilization 1,Civilization,"Arnold, Holt and Odonnell",Jones-Coleman,AAA,4.8,322.33,2006-02-03,2006,Horror,E10+,Frostbite,59.99,53.56,69,6.9,65,15.42,1185.59,3112622,5.3,13.6,91.2,8,8,0,0,0,0,10,Blockbuster
10715,Minecraft 13,Minecraft,Hernandez LLC,Figueroa Group,Indie,3.4,1.41,2007-08-28,2007,Sandbox,T,Unreal Engine 4,14.99,5.31,74,7.3,72,2.15,61.99,423405,18.7,185.3,38.0,8,8,0,0,0,0,9,Average
10716,Elden Ring 8,Elden Ring,Barr-Johnson,Stevenson Ltd,AAA,6.1,107.01,2006-05-25,2006,Adventure,E,Godot,59.99,59.78,82,8.1,86,39.13,2668.06,5107731,10.8,46.0,89.6,8,8,0,0,0,0,9,Blockbuster
10717,Assassin's Creed 2,Assassin's Creed,"Day, Melendez and Crawford",Nguyen-Simmons,Indie,2.7,3.49,2017-09-09,2017,Horror,M,RE Engine,9.99,4.99,90,8.9,84,3.85,52.81,671377,5.1,17.9,58.4,8,8,0,0,0,2,3,Average
10718,Forza 8,Forza,"Watson, Russo and Maldonado","Freeman, Hull and Adams",AAA,6.3,233.06,2003-04-05,2003,Horror,E10+,Godot,59.99,35.55,81,7.7,77,27.24,1949.57,3265925,5.4,14.5,83.7,4,8,0,0,0,0,3,Blockbuster
10719,Hades 11,Hades,Atkinson-Mercer,Carter Ltd,Indie,3.3,2.73,2026-12-27,2026,Horror,T,RE Engine,19.99,6.96,75,7.9,69,2.88,89.13,324813,5.0,15.6,68.0,8,16,0,0,0,0,8,Average
10720,Final Fantasy 9,Final Fantasy,"Hicks, Simmons and Adams",Chandler PLC,Indie,3.0,2.64,1995-06-15,1995,Sandbox,M,Unity,24.99,4.99,80,8.2,81,2.58,85.82,532793,18.5,235.0,12.7,4,8,0,0,0,0,7,Average
10721,Call of Duty 12,Call of Duty,Ortega-Williams,Conway-Sanchez,AAA,6.4,242.0,2008-12-23,2008,Strategy,M,Unreal Engine 4,59.99,47.87,81,7.8,84,33.46,2334.64,3625794,18.9,80.2,93.3,8,8,0,0,0,0,5,Blockbuster
10722,Need for Speed 17,Need for Speed,Wilkerson and Sons,"Delgado, Cook and Gallagher",Indie,2.3,2.43,2012-06-20,2012,Sports,T,Decima,9.99,4.99,91,8.9,89,4.32,97.57,529637,1.9,9.3,48.9,8,8,0,0,0,3,10,Average
10723,Forza 14,Forza,"Luna, Baker and Smith",Roberson LLC,Indie,2.4,0.72,2013-11-27,2013,Simulation,E,Godot,19.99,4.99,82,8.4,78,2.41,91.97,522219,9.0,59.7,45.0,8,8,0,0,0,0,7,Average
10724,Far Cry 18,Far Cry,Blake-Barnett,Ramos-Keller,AAA,5.7,116.42,2024-05-23,2024,RPG,M,Creation Engine,69.99,42.85,89,8.7,83,50.99,4341.69,7070688,39.5,157.7,115.8,16,16,0,1,0,2,6,Legendary
10725,The Witcher 10,The Witcher,White Group,Bryan-Santiago,Indie,2.5,1.71,1991-04-02,1991,Adventure,T,Unreal Engine 4,24.99,4.99,60,6.3,58,0.87,33.94,104858,11.6,44.7,9.7,4,8,0,0,0,0,7,Flop
10726,Assassin's Creed 20,Assassin's Creed,Armstrong and Sons,Reyes and Sons,AA,1.6,28.44,1999-07-30,1999,Action,E,Unreal Engine 5,29.99,18.0,87,8.5,89,7.89,347.91,1666416,14.0,36.2,33.9,4,8,0,0,0,1,8,Hit
10727,Far Cry 5,Far Cry,Vargas Ltd,"Hernandez, Wilcox and Kaiser",AA,2.7,8.02,2006-10-08,2006,Horror,E10+,Creation Engine,39.99,28.47,78,7.9,77,8.85,412.27,1451376,7.0,16.8,47.1,8,8,0,0,0,0,0,Hit
10728,Need for Speed 3,Need for Speed,Morris-Martinez,"Conner, Holmes and Klein",AAA,6.5,95.41,2021-02-14,2021,FPS,E,Godot,59.99,40.72,93,9.3,94,61.25,3812.75,9235315,5.7,17.8,115.1,16,16,0,1,0,3,4,Legendary
10729,Assassin's Creed 5,Assassin's Creed,Thompson-Roberts,Peterson Inc,AAA,2.3,300.21,2016-09-21,2016,Strategy,E10+,Decima,59.99,45.38,88,9.1,92,41.46,2969.95,8988268,16.4,64.5,108.4,16,16,0,0,0,2,7,Legendary
10730,Hades 10,Hades,Martin Inc,Richards Ltd,Indie,3.6,2.65,2012-11-02,2012,Sandbox,T,Decima,14.99,4.99,71,7.4,67,2.38,79.87,266012,20.8,212.1,44.0,8,8,0,0,0,0,1,Average
10731,Elden Ring 10,Elden Ring,Johnson PLC,Galvan-Rogers,AA,3.6,35.05,2013-12-31,2013,Racing,E,Frostbite,29.99,18.56,75,7.2,74,5.56,237.97,979069,3.7,12.3,64.4,8,8,0,0,0,0,3,Hit
10732,Civilization 18,Civilization,Olson Inc,Rich-Jones,Indie,3.4,1.2,2025-08-20,2025,Adventure,E,RAGE,9.99,4.99,78,8.1,75,2.74,76.89,314740,9.6,45.1,68.8,8,16,0,0,0,0,6,Average
10733,Stardew Valley 4,Stardew Valley,Harvey-Lambert,Edwards-Adams,AAA,4.9,231.85,2012-04-05,2012,RPG,E10+,Unreal Engine 4,59.99,44.59,80,7.9,79,30.77,2011.23,3376538,39.1,151.5,93.8,8,8,0,0,0,0,4,Blockbuster
10734,Civilization 20,Civilization,"Johnson, Escobar and Carter",Walsh-Myers,AA,1.7,25.57,1993-03-21,1993,RPG,T,Unreal Engine 5,49.99,35.7,75,7.4,71,5.6,347.55,858913,40.3,158.2,22.5,4,8,0,0,0,0,5,Hit
10735,The Witcher 11,The Witcher,Smith-Peters,"Schultz, Wilson and Lee",AAA,4.4,308.47,2017-06-12,2017,Strategy,E10+,Anvil,59.99,59.17,95,9.5,97,40.73,3104.51,8038253,17.3,72.1,103.6,16,16,0,0,1,4,7,Legendary
10736,Hades 8,Hades,"Simmons, Welch and Simmons",Torres-Campbell,AA,3.9,25.41,2020-07-06,2020,Sports,E,RE Engine,49.99,26.23,89,9.1,88,12.43,792.73,1850770,1.9,8.0,75.1,16,16,0,0,0,2,12,Hit
10737,Final Fantasy 8,Final Fantasy,"Ponce, Jennings and Hogan","Brock, Dixon and Bell",AA,1.3,10.59,2026-06-17,2026,Simulation,E,Godot,39.99,27.42,89,9.1,90,12.97,647.56,1869502,8.2,47.2,84.7,16,16,0,0,0,2,7,Hit
10738,Halo 19,Halo,Vasquez LLC,Castaneda Inc,Indie,1.9,4.75,1991-01-06,1991,Racing,E,Unreal Engine 4,19.99,4.99,85,8.4,82,3.62,107.81,390232,3.9,14.1,12.1,4,8,0,0,0,1,2,Average
10739,Call of Duty 5,Call of Duty,"Martinez, Gutierrez and Williams",Mitchell-Barker,AAA,2.7,133.64,2006-10-16,2006,Horror,T,RAGE,59.99,35.18,84,8.4,82,37.52,2932.49,4326629,5.0,13.6,91.4,8,8,0,0,0,0,0,Blockbuster
10740,Minecraft 15,Minecraft,Jimenez Inc,"Cortez, Powell and Gilbert",Indie,2.2,3.38,2003-01-22,2003,Horror,T,Creation Engine,24.99,4.99,75,7.8,73,1.67,67.43,244767,4.9,15.6,28.4,4,8,0,0,0,0,4,Average
10741,Assassin's Creed 9,Assassin's Creed,"Ortiz, Ayala and Austin",Conley-Cunningham,AAA,2.3,190.79,2020-09-04,2020,Adventure,E10+,Unreal Engine 5,59.99,39.81,87,8.4,88,50.94,3160.23,11209589,9.8,36.1,112.4,16,16,0,1,0,1,5,Legendary
10742,Halo 13,Halo,Edwards LLC,Hernandez-Roberts,AA,2.1,15.58,2012-10-15,2012,Simulation,M,Godot,39.99,24.76,79,8.2,79,5.97,333.56,721357,10.5,55.3,62.4,8,8,0,0,0,0,4,Hit
10743,Threat Odyssey,Indie,"Jimenez, Adams and Jackson","Arroyo, Martin and Clay",AAA,4.2,140.51,2015-02-28,2015,Horror,M,Decima,59.99,42.29,92,9.2,86,62.6,4104.48,11391468,4.8,16.8,107.0,8,8,0,0,0,3,3,Legendary
10744,Elden Ring 11,Elden Ring,"Horton, Robertson and Martinez","Moyer, Patterson and Hunter",Indie,2.7,4.2,2003-06-02,2003,Action,T,Frostbite,24.99,16.91,68,6.9,71,1.47,61.34,206462,13.7,38.1,28.9,4,8,0,0,0,0,2,Average
10745,Diablo 10,Diablo,Allen-Webb,"Hurst, Evans and Blackwell",AA,2.1,18.16,1993-11-28,1993,RPG,M,Unreal Engine 5,29.99,10.15,73,7.5,69,6.16,238.79,1350818,39.3,128.3,27.8,4,8,0,0,0,0,10,Hit
10746,Battlefield 15,Battlefield,Matthews-Davis,Johnson-Jones,AAA,6.7,261.06,1994-11-06,1994,Action,T,Anvil,59.99,40.67,82,8.3,86,32.49,2451.22,6071898,12.3,39.4,61.7,4,8,0,0,0,0,8,Blockbuster
10747,Fast Odyssey,Indie,Love Ltd,Jacobs Ltd,Indie,3.9,4.36,2017-02-15,2017,Adventure,E,Decima,9.99,4.99,82,8.4,79,3.65,62.44,637868,8.8,38.4,50.7,8,8,0,0,0,0,9,Average
10748,Civilization 9,Civilization,Johnson LLC,Reyes-Floyd,AA,1.3,12.12,2021-01-05,2021,Racing,E,Creation Engine,39.99,24.0,84,8.1,86,11.68,626.84,2059645,4.4,13.3,76.7,16,16,0,0,0,0,0,Hit
10749,Far Cry 11,Far Cry,Larsen-Snyder,Tanner and Sons,Indie,3.3,4.55,2019-12-09,2019,Simulation,T,Unity,24.99,24.35,90,8.6,93,4.26,145.68,766600,9.3,50.1,53.7,8,8,0,0,0,2,10,Average
10750,Cyberpunk 12,Cyberpunk,"Cannon, Russell and Harris",Hansen-Williams,Indie,3.7,4.51,2017-02-23,2017,RPG,E,RAGE,19.99,11.27,97,9.3,99,4.44,100.98,769910,28.9,157.8,55.4,8,8,0,0,0,5,10,Average
10751,Far Cry 5,Far Cry,"Bishop, Grimes and Parker",James PLC,AA,2.0,18.29,2015-07-30,2015,FPS,T,Unreal Engine 5,39.99,11.65,95,9.4,94,14.84,804.52,2479177,5.2,17.8,72.0,8,8,0,0,1,4,9,Hit
10752,The Witcher 17,The Witcher,"Yates, Williams and Garrett",Ponce-Lawson,AA,1.5,12.63,2005-02-20,2005,RPG,E10+,Unreal Engine 5,49.99,23.72,80,8.0,77,9.67,593.67,1206337,32.7,141.6,44.6,8,8,0,0,0,0,8,Hit
10753,Stardew Valley 2,Stardew Valley,Williams Group,Kennedy Inc,Indie,3.8,1.8,2017-06-25,2017,Sports,M,RAGE,14.99,4.99,81,8.0,75,2.68,56.28,431805,1.9,8.8,51.0,8,8,0,0,0,0,3,Average
10754,Need for Speed 10,Need for Speed,Savage LLC,"Thompson, Soto and Rice",AAA,2.7,122.79,1997-08-23,1997,Sports,T,Creation Engine,59.99,52.41,68,6.9,68,25.19,1996.08,5225309,2.2,9.5,70.4,4,8,0,0,0,0,9,Blockbuster
10755,Minecraft 15,Minecraft,Torres Group,"Mcintosh, Jones and Walker",AA,2.9,6.0,1997-03-09,1997,Action,E,Unreal Engine 5,29.99,28.35,71,7.3,75,4.25,186.34,462861,11.2,32.3,31.0,4,8,0,0,0,0,9,Average
10756,Terraria 16,Terraria,Reyes Inc,Mckee-West,Indie,3.9,0.42,2002-10-02,2002,Adventure,E10+,Frostbite,9.99,4.99,72,7.5,69,1.75,29.83,207267,10.1,40.8,22.8,4,8,0,0,0,0,5,Average
